date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:40:10	544386/544386	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:40:19%20GMT	https://www.microsoft.com/en-us/store/b/accessories?icid=CNavDevicesAccessories	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/b/accessories3d24.html	(from https://www.microsoft.com/en-us/surface)
00:40:20	264490/264490	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:40:29%20GMT	https://www.microsoft.com/en-us/store/b/virtualreality?icid=CNavVirtualReality	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/b/virtualrealityab8d.html	(from https://www.microsoft.com/en-us/surface)
00:40:30	289958/289958	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:40:39%20GMT	https://www.microsoft.com/en-us/store/b/mobile?icid=CNavDevicesMobile	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/b/mobilea03c.html	(from https://www.microsoft.com/en-us/surface)
00:40:40	486867/486867	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:40:49%20GMT	https://www.microsoft.com/en-us/store/b/xboxgames?icid=CNavGamesXboxGames	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/b/xboxgames7482.html	(from https://www.microsoft.com/en-us/surface)
00:40:40	422703/422703	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:40:50%20GMT	https://www.microsoft.com/en-us/store/games/windows?icid=CNavGamesWindowsGames	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/games/windows817a.html	(from https://www.microsoft.com/en-us/surface)
00:40:41	422632/422632	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:40:50%20GMT	https://www.microsoft.com/en-us/store/games/windows?icid=TopNavWindowsGames	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/games/windows9037.html	(from https://www.microsoft.com/en-us/surface)
00:40:43	547115/547115	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:40:52%20GMT	https://www.microsoft.com/en-us/store/movies-and-tv?icid=TopNavMoviesTv	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/movies-and-tve7c7.html	(from https://www.microsoft.com/en-us/surface)
00:40:44	228084/228084	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:40:53%20GMT	https://www.microsoft.com/en-us/microsoft-cloud	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/microsoft-cloud.html	(from https://www.microsoft.com/en-us/surface)
00:40:45	136164/136164	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:40:55%20GMT	https://www.microsoft.com/en-us/security	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/security.html	(from https://www.microsoft.com/en-us/surface)
00:40:47	589727/589727	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:40:56%20GMT	https://www.microsoft.com/en-us/microsoft-365/business	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/microsoft-365/business.html	(from https://www.microsoft.com/en-us/surface)
00:40:48	149150/149150	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:40:58%20GMT	https://www.microsoft.com/en-us/windows-365	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/windows-365.html	(from https://www.microsoft.com/en-us/surface)
00:40:49	186167/186167	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:40:58%20GMT	https://www.microsoft.com/en-us/industry	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/industry.html	(from https://www.microsoft.com/en-us/surface)
00:40:58	241969/241969	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:07%20GMT	https://www.microsoft.com/en-us/store/b/business?icid=CNavBusinessStore	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/b/business500e.html	(from https://www.microsoft.com/en-us/surface)
00:40:58	162/162	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2006%20Nov%202022%2000:41:07%20GMT	https://www.microsoft.com/rewards	C:/My%20Web%20Sites/microsoft/www.microsoft.com/rewards	(from https://www.microsoft.com/en-us/surface)
00:40:58	169586/169586	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:07%20GMT	https://www.microsoft.com/pt-pt/rewards?rtc=1	C:/My%20Web%20Sites/microsoft/www.microsoft.com/pt-pt/rewards53a7.html	(from https://www.microsoft.com/en-us/surface)
00:40:58	110230/110230	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:08%20GMT	https://www.microsoft.com/en-us/download/default.aspx	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/download/default.html	(from https://www.microsoft.com/en-us/surface)
00:40:59	164528/164528	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:08%20GMT	https://www.microsoft.com/en-us/education?icid=CNavMSCOML0_Studentsandeducation	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/educationa2a7.html	(from https://www.microsoft.com/en-us/surface)
00:41:00	291017/291017	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:10%20GMT	https://www.microsoft.com/en-us/store/workshops-training-and-events?icid=vl_uf_932020	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/workshops-training-and-eventsa7c2.html	(from https://www.microsoft.com/en-us/surface)
00:41:09	184384/184384	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:19%20GMT	https://www.microsoft.com/en-us/store/b/gift-cards	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/b/gift-cards.html	(from https://www.microsoft.com/en-us/surface)
00:41:21	703217/703217	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:31%20GMT	https://www.microsoft.com/en-us/store/b/holiday-gift-guide?icid=UHF_Other_GG23	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/b/holiday-gift-guidef6f8.html	(from https://www.microsoft.com/en-us/surface)
00:41:23	136153/136153	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:32%20GMT	https://www.microsoft.com/en-us/store/locations/ny/new-york/fifth-avenue-/store-1087?ICID=uhf_h_mec	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/locations/ny/new-york/fifth-avenue-/store-1087c6a0.html	(from https://www.microsoft.com/en-us/surface)
00:41:23	201059/201059	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:33%20GMT	https://www.microsoft.com/en-us/sitemap.aspx	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/sitemap.html	(from https://www.microsoft.com/en-us/surface)
00:41:26	415468/415468	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:35%20GMT	https://www.microsoft.com/en-us/store/buy	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/buy.html	(from https://www.microsoft.com/en-us/surface)
00:41:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2006%20Nov%202022%2000:41:35%20GMT	https://www.microsoft.com/en-us/signout.aspx	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/signout.aspx	(from https://www.microsoft.com/en-us/surface)
00:41:36	462310/462310	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:45%20GMT	https://www.microsoft.com/en-us/store/b/surface-deals	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/b/surface-deals.html	(from https://www.microsoft.com/en-us/surface)
00:41:36	140810/140810	---M--	200	added ('OK')	image/jpeg	etag:%22tOHcv7OX1d/i8FNVTihqzg==%22	https://c.s-microsoft.com/en-us/CMSImages/HP_Holiday_Hero_1_1920x1080.jpg?version=8e0f16c6-5364-a643-5867-ce6a34abffc3	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/HP_Holiday_Hero_1_1920x10803c4f.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:36	4742/4742	---M--	200	added ('OK')	image/jpeg	etag:%22CELHoZq8xrCeXpci3XmlYA==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_LinkNav_Compare.jpg?version=3bd1d210-023a-194e-de3b-43199e0c1c8c	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_LinkNav_Compare0724.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:36	4325/4325	---M--	200	added ('OK')	image/jpeg	etag:%22AjBNIeB7Wt/EEU4S/bSMfA==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_LinkNav_HelpMeChoose.jpg?version=8891907f-ff90-1a04-2df1-250a2b11a9d4	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_LinkNav_HelpMeChoosef0fc.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:36	4928/4928	---M--	200	added ('OK')	image/jpeg	etag:%22E+EMKK68cQ7O+NOlI5u5Xw==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_LinkNav_Deals.jpg?version=0b6d21dd-e2a6-f1e8-cc7f-34a141514d19	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_LinkNav_Dealse986.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:36	949/949	---M--	200	added ('OK')	image/png	etag:%22lz4+hWNPQt6CXOLfIrJLOw==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_LinkNav_WhySurface.png?version=026c6a01-80af-1f08-dad1-6de486da3e2e	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_LinkNav_WhySurface07ea.png	(from https://www.microsoft.com/en-us/surface)
00:41:36	4805/4805	---M--	200	added ('OK')	image/jpeg	etag:%22FUkI0cjfjDkdlBzn/EC8FQ==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_LinkNav_Education.jpg?version=1b0c8927-642f-f117-bb6c-ae8afe6469d3	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_LinkNav_Educationff62.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:37	287665/287665	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:47%20GMT	https://www.microsoft.com/en-us/surface/business/education	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/surface/business/education.html	(from https://www.microsoft.com/en-us/surface)
00:41:37	5129/5129	---M--	200	added ('OK')	image/jpeg	etag:%226xxYMLM/MGXXOJxvODJqCQ==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_LinkNav_Business.jpg?version=abc137e7-fb77-9719-bf47-d424ec2d3614	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_LinkNav_Business3ecb.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:37	99003/99003	---M--	200	added ('OK')	image/jpeg	etag:%22SgPyOO8ITWKZL6B3myj1lw==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_Home_DeviceShowcase_2in1_Fall22_V1.png.jpg?version=832fe9ef-806f-ba52-0e1b-e003f07d1871	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_Home_DeviceShowcase_2in1_Fall22_V1.png593f.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:38	17740/17740	---M--	200	added ('OK')	image/jpeg	etag:%22gPYME64WnjzTA+Bv2HoOeQ==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_Home_DeviceShowcase_F22JB_Color_V1.png.jpg?version=aaab5056-0009-6924-10af-398236ae2966	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_Home_DeviceShowcase_F22JB_Color_V1.pngb4c2.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:49	565523/565523	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:58%20GMT	https://www.microsoft.com/en-us/d/surface-pro-8/8qwcrtq8v8xg	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/d/surface-pro-8/8qwcrtq8v8xg.html	(from https://www.microsoft.com/en-us/surface)
00:41:49	35011/35011	---M--	200	added ('OK')	image/jpeg	etag:%22HPKSKP5KORATzOVm0lYeSg==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_DeviceShowcase_Pro8_V1.jpg?version=4fae0c23-5e2f-fed2-c3c7-ea821c10c21f	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_DeviceShowcase_Pro8_V1576b.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:49	36133/36133	---M--	200	added ('OK')	image/jpeg	etag:%22nDQV4QAaaKS7fqQ5TnzoLg==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_DeviceShowcase_Pro7Plus_V1.jpg?version=05eae560-b1d5-1009-0395-00b77e34c3b7	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_DeviceShowcase_Pro7Plus_V159b7.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:49	31613/31613	---M--	200	added ('OK')	image/jpeg	etag:%22EZWmVL/JzWOGVoHx2s/kDQ==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_DeviceShowcase_Go3_V1.jpg?version=4fac9844-97e8-63f3-8aa7-fc05eac0a418	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_DeviceShowcase_Go3_V1aa33.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:49	98145/98145	---M--	200	added ('OK')	image/jpeg	etag:%22suI/mOrZw2D4n1mM5+97Og==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_Home_DeviceShowcase_Laptops_Fall22_V1.jpg?version=bd463d8a-fa79-ce36-2153-a08c41224c57	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_Home_DeviceShowcase_Laptops_Fall22_V15f7d.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:49	14728/14728	---M--	200	added ('OK')	image/jpeg	etag:%22Al8Cl/m9RQ/CdxQtlnWWIg==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_Home_DeviceShowcase_F22GP13.5_Color_V1.jpg?version=6968e4c8-5da8-f7ab-186d-67b9a1111d87	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_Home_DeviceShowcase_F22GP13.5_Color_V1a0f9.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:49	33525/33525	---M--	200	added ('OK')	image/jpeg	etag:%2242V1BbwkMn6t1azK0iGBSg==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_Home_DeviceShowcase_F22GP15_Platinum_V1.png.jpg?version=ea53e128-a487-d88a-1b44-860396a2be70	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_Home_DeviceShowcase_F22GP15_Platinum_V1.png3c9d.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:49	40641/40641	---M--	200	added ('OK')	image/jpeg	etag:%22IXMAc3f0fK0Wr8klhtppeA==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_DeviceShowcase_LaptopStudio_V1.jpg?version=8a69d61b-d985-5e88-201d-285e88f9cd6f	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_DeviceShowcase_LaptopStudio_V1643e.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:50	34764/34764	---M--	200	added ('OK')	image/jpeg	etag:%227xq5Tn+2L02N24OiQx4DzA==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_DeviceShowcase_DCN_V1.jpg?version=6fd09dca-b160-df24-a8de-56c5604c2b30	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_DeviceShowcase_DCN_V1196e.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:50	7341/7341	---M--	200	added ('OK')	image/jpeg	etag:%22zv6jtNv4IK1/0LYb0m1+WA==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_DeviceShowcase_Duo2_V1.jpg?version=8af63f63-8acd-65f5-a086-7471d58ac487	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_F22_Home_DeviceShowcase_Duo2_V16cb3.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:50	16182/16182	---M--	200	added ('OK')	image/jpeg	etag:%22O70iPHNf8a3cFNM8+D1S/g==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_Home_DeviceShowcase_F22PM_V1.png.jpg?version=a6f69c50-8a23-fa23-0b45-c0115bab1ad9	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_Home_DeviceShowcase_F22PM_V1.png71a2.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:50	200930/200930	---M--	200	added ('OK')	image/jpeg	etag:%22Fwrh7QxZTRMiD8xm26T9Og==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_Home_10Year_V1.png.jpg?version=c25e0efc-b854-0af7-ebb7-27b414ea0efd	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_Home_10Year_V1.png0728.jpg	(from https://www.microsoft.com/en-us/surface)
00:41:50	44436/44436	---M--	200	added ('OK')	image/jpeg	etag:%22oaM1r2q5FlAMS2xOkZtMWw==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_Home_Accessibilty_Small_Left_F22_1920_V1.jpg?version=66ac2b76-7528-8f8d-0024-a5ee4f708e2f	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_Home_Accessibilty_Small_Left_F22_1920_V13428.jpg	(from https://www.microsoft.com/en-us/surface)
00:42:01	274252/274252	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:42:11%20GMT	https://www.microsoft.com/en-us/store/b/accessible-adaptive-devices-accessories	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/b/accessible-adaptive-devices-accessories.html	(from https://www.microsoft.com/en-us/surface)
00:42:02	362264/362264	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:42:11%20GMT	https://www.microsoft.com/en-us/accessibility/features?activetab=pivot_1:primaryr2	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/accessibility/features92db.html	(from https://www.microsoft.com/en-us/surface)
00:42:02	98933/98933	---M--	200	added ('OK')	image/jpeg	etag:%22J/HseEuoF+OlM7WL6Zc3mQ==%22	https://c.s-microsoft.com/en-us/CMSImages/Surface_Home_Accessibilty_Big_Right_F22_1920_V1.png.jpg?version=3504b36b-383e-d568-ab12-d10be1628954	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Surface_Home_Accessibilty_Big_Right_F22_1920_V1.pnga85b.jpg	(from https://www.microsoft.com/en-us/surface)
00:42:12	272785/272785	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:42:21%20GMT	https://www.microsoft.com/en-us/store/b/microsoft-complete	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/b/microsoft-complete.html	(from https://www.microsoft.com/en-us/surface)
00:42:12	2641/2641	---M--	200	added ('OK')	image/jpeg	etag:%22RIXOpLNRHdSFGl2JgHbSrg==%22	https://c.s-microsoft.com/en-us/CMSImages/Panel_Footer_Icons_Protect.jpg?version=d882bfa8-1fe7-eabe-cd33-9eacbf990426	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Panel_Footer_Icons_Protect842f.jpg	(from https://www.microsoft.com/en-us/surface)
00:42:12	2369/2369	---M--	200	added ('OK')	image/jpeg	etag:%22q+NJL3zgB966Tih9OYWh9w==%22	https://c.s-microsoft.com/en-us/CMSImages/Panel_Footer_Icons_Business.jpg?version=2635467e-f547-b844-d077-5cfcbb04973b	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Panel_Footer_Icons_Businessb568.jpg	(from https://www.microsoft.com/en-us/surface)
00:42:12	2723/2723	---M--	200	added ('OK')	image/jpeg	etag:%22gMxmjn4iyj1/mU7hWDghog==%22	https://c.s-microsoft.com/en-us/CMSImages/Panel_Footer_Icons_Accessories.jpg?version=8ff9fecf-27ec-7ff9-474c-889719aee9d3	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Panel_Footer_Icons_Accessoriesdcfe.jpg	(from https://www.microsoft.com/en-us/surface)
00:42:12	2985/2985	---M--	200	added ('OK')	image/jpeg	etag:%22QOVddcoHYfmPVOTut05Jvg==%22	https://c.s-microsoft.com/en-us/CMSImages/Panel_Footer_Icons_Support.jpg?version=50cabd71-c7f6-62f7-1efc-3dbcecc96024	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Panel_Footer_Icons_Support7aa7.jpg	(from https://www.microsoft.com/en-us/surface)
00:42:12	3214/3214	---M--	200	added ('OK')	image/jpeg	etag:%22ruZzxFzPMGdnsx/nw8qOaA==%22	https://c.s-microsoft.com/en-us/CMSImages/Panel_Footer_Icons_Register.jpg?version=4dab509c-7d5c-c02c-503d-5054fd97f222	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Panel_Footer_Icons_Registerb537.jpg	(from https://www.microsoft.com/en-us/surface)
00:42:13	2574/2574	---M--	200	added ('OK')	image/jpeg	etag:%221fLAAfGNmxl5uTOigqq0Pw==%22	https://c.s-microsoft.com/en-us/CMSImages/Panel_Footer_Icons_Newsletter.jpg?version=4a673150-485a-a3a8-5596-f6df6a353dd8	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Panel_Footer_Icons_Newslettera28d.jpg	(from https://www.microsoft.com/en-us/surface)
00:42:13	2283/2283	---M--	200	added ('OK')	image/jpeg	etag:%22Mraz/ZW+g7rSJBUjuBbA3g==%22	https://c.s-microsoft.com/en-us/CMSImages/Panel_Footer_Icons_PowerCord.jpg?version=f86a5c2e-e348-a491-e374-d73f99701f78	C:/My%20Web%20Sites/microsoft/c.s-microsoft.com/en-us/CMSImages/Panel_Footer_Icons_PowerCordf36e.jpg	(from https://www.microsoft.com/en-us/surface)
00:42:13	121969/121969	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:42:23%20GMT	https://www.microsoft.com/en-us/surface/newsletter-subscription	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/surface/newsletter-subscription.html	(from https://www.microsoft.com/en-us/surface)
00:42:29	840822/840822	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:42:37%20GMT	https://www.microsoft.com/en-us/d/surface-pro-9/93VKD8NP4FVK	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/d/surface-pro-9/93VKD8NP4FVK-2.html	(from https://www.microsoft.com/en-us/surface)
00:42:40	813183/813183	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:42:49%20GMT	https://www.microsoft.com/en-us/d/surface-laptop-5/8XN49V61S1BN	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/d/surface-laptop-5/8XN49V61S1BN-2.html	(from https://www.microsoft.com/en-us/surface)
00:42:49	502785/502785	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:42:58%20GMT	https://www.microsoft.com/en-us/d/surface-studio-2plus/8VLFQC3597K4	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/d/surface-studio-2plus/8VLFQC3597K4.html	(from https://www.microsoft.com/en-us/surface)
00:42:59	670879/670879	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:43:08%20GMT	https://www.microsoft.com/en-us/d/surface-laptop-go-2/8PGLPV76MJHN	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/d/surface-laptop-go-2/8PGLPV76MJHN-2.html	(from https://www.microsoft.com/en-us/surface)
00:43:09	705768/705768	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:43:19%20GMT	https://www.microsoft.com/en-us/d/surface-laptop-studio/8SRDF62SWKPF	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/d/surface-laptop-studio/8SRDF62SWKPF-2.html	(from https://www.microsoft.com/en-us/surface)
00:43:19	650254/650254	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:43:28%20GMT	https://www.microsoft.com/en-us/d/surface-duo-2/9408KGXP4XJL	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/d/surface-duo-2/9408KGXP4XJL-2.html	(from https://www.microsoft.com/en-us/surface)
00:43:20	110227/110227	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:43:29%20GMT	https://www.microsoft.com/en-us/download	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/download.html	(from https://www.microsoft.com/en-us/surface)
00:43:30	262461/262461	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:43:39%20GMT	https://www.microsoft.com/en-us/store/b/why-microsoft-store?icid=footer_why-msft-store_7102020	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/b/why-microsoft-store1c9e.html	(from https://www.microsoft.com/en-us/surface)
00:43:41	256567/256567	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:43:50%20GMT	https://www.microsoft.com/en-us/store/b/payment-financing-options?icid=footer_financing_vcc	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/b/payment-financing-options0c09.html	(from https://www.microsoft.com/en-us/surface)
00:43:42	200/200	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2000:43:51%20GMT	https://www.microsoft.com/en-us/education/buy-license/microsoft365	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/education/buy-license/microsoft365.198.delayed	(from https://www.microsoft.com/en-us/surface)
00:43:42	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2000:43:51%20GMT	https://www.microsoft.com/en-us/education/products/microsoft-365/default.aspx	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/education/products/microsoft-365/default.aspx	(from https://www.microsoft.com/en-us/surface)
00:43:52	480166/480166	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:44:01%20GMT	https://www.microsoft.com/en-us/store/b/business-consultation?tab=educationconsultation&icid=CNavfooter_educationconsultation	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/b/business-consultationddf7.html	(from https://www.microsoft.com/en-us/surface)
00:44:02	243856/243856	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:44:12%20GMT	https://www.microsoft.com/en-us/store/b/education	C:/My%20Web%20Sites/microsoft/www.microsoft.com/en-us/store/b/education.html	(from https://www.microsoft.com/en-us/surface)
